x-axis,1
second,Volt
-50.00000E-03,-11.65068E-03
-49.95000E-03,+91.26389E-03
-49.90000E-03,+142.72118E-03
-49.85000E-03,+194.17846E-03
-49.80000E-03,+245.63575E-03
-49.75000E-03,+297.09303E-03
-49.70000E-03,+374.27896E-03
-49.65000E-03,+387.14328E-03
-49.60000E-03,+451.46489E-03
-49.55000E-03,+490.05786E-03
-49.50000E-03,+502.92218E-03
-49.45000E-03,+554.37946E-03
-49.40000E-03,+605.83675E-03
-49.35000E-03,+618.70107E-03
-49.30000E-03,+657.29403E-03
-49.25000E-03,+695.88700E-03
-49.20000E-03,+708.75132E-03
-49.15000E-03,+760.20861E-03
-49.10000E-03,+760.20861E-03
-49.05000E-03,+773.07293E-03
-49.00000E-03,+811.66589E-03
-48.95000E-03,+863.12318E-03
-48.90000E-03,+888.85182E-03
-48.85000E-03,+863.12318E-03
-48.80000E-03,+914.58046E-03
-48.75000E-03,+914.58046E-03
-48.70000E-03,+914.58046E-03
-48.65000E-03,+978.90207E-03
-48.60000E-03,+1.01749504E+00
-48.55000E-03,+1.00463071E+00
-48.50000E-03,+966.03775E-03
-48.45000E-03,+966.03775E-03
-48.40000E-03,+914.58046E-03
-48.35000E-03,+901.71614E-03
-48.30000E-03,+863.12318E-03
-48.25000E-03,+798.80157E-03
-48.20000E-03,+760.20861E-03
-48.15000E-03,+708.75132E-03
-48.10000E-03,+657.29403E-03
-48.05000E-03,+644.42971E-03
-48.00000E-03,+554.37946E-03
-47.95000E-03,+554.37946E-03
-47.90000E-03,+554.37946E-03
-47.85000E-03,+502.92218E-03
-47.80000E-03,+451.46489E-03
-47.75000E-03,+438.60057E-03
-47.70000E-03,+400.00761E-03
-47.65000E-03,+387.14328E-03
-47.60000E-03,+348.55032E-03
-47.55000E-03,+297.09303E-03
-47.50000E-03,+297.09303E-03
-47.45000E-03,+245.63575E-03
-47.40000E-03,+245.63575E-03
-47.35000E-03,+142.72118E-03
-47.30000E-03,+14.07796E-03
-47.25000E-03,-166.02254E-03
-47.20000E-03,-320.39440E-03
-47.15000E-03,-487.63058E-03
-47.10000E-03,-654.86676E-03
-47.05000E-03,-822.10293E-03
-47.00000E-03,-989.33911E-03
-46.95000E-03,-1.09225368E+00
-46.90000E-03,-1.24662554E+00
-46.85000E-03,-1.38813308E+00
-46.80000E-03,-1.45245469E+00
-46.75000E-03,-1.59396222E+00
-46.70000E-03,-1.68401247E+00
-46.65000E-03,-1.72260544E+00
-46.60000E-03,-1.81265569E+00
-46.55000E-03,-1.91557026E+00
-46.50000E-03,-1.96702754E+00
-46.45000E-03,-1.97989187E+00
-46.40000E-03,-2.01848483E+00
-46.35000E-03,-1.96702754E+00
-46.30000E-03,-1.96702754E+00
-46.25000E-03,-1.96702754E+00
-46.20000E-03,-1.96702754E+00
-46.15000E-03,-1.86411297E+00
-46.10000E-03,-1.83838433E+00
-46.05000E-03,-1.77406272E+00
-46.00000E-03,-1.76119840E+00
-45.95000E-03,-1.65828383E+00
-45.90000E-03,-1.63255519E+00
-45.85000E-03,-1.56823358E+00
-45.80000E-03,-1.50391197E+00
-45.75000E-03,-1.49104765E+00
-45.70000E-03,-1.42672604E+00
-45.65000E-03,-1.34954011E+00
-45.60000E-03,-1.29808283E+00
-45.55000E-03,-1.28521851E+00
-45.50000E-03,-1.19516826E+00
-45.45000E-03,-1.14371097E+00
-45.40000E-03,-1.04079640E+00
-45.35000E-03,-1.07938936E+00
-45.30000E-03,-1.01506776E+00
-45.25000E-03,-989.33911E-03
-45.20000E-03,-937.88183E-03
-45.15000E-03,-886.42454E-03
-45.10000E-03,-834.96726E-03
-45.05000E-03,-783.50997E-03
-45.00000E-03,-783.50997E-03
-44.95000E-03,-732.05268E-03
-44.90000E-03,-680.59540E-03
-44.85000E-03,-667.73108E-03
-44.80000E-03,-680.59540E-03
-44.75000E-03,-629.13811E-03
-44.70000E-03,-629.13811E-03
-44.65000E-03,-577.68083E-03
-44.60000E-03,-577.68083E-03
-44.55000E-03,-577.68083E-03
-44.50000E-03,-577.68083E-03
-44.45000E-03,-590.54515E-03
-44.40000E-03,-577.68083E-03
-44.35000E-03,-564.81650E-03
-44.30000E-03,-526.22354E-03
-44.25000E-03,-526.22354E-03
-44.20000E-03,-526.22354E-03
-44.15000E-03,-526.22354E-03
-44.10000E-03,-449.03761E-03
-44.05000E-03,-474.76625E-03
-44.00000E-03,-423.30897E-03
-43.95000E-03,-436.17329E-03
-43.90000E-03,-449.03761E-03
-43.85000E-03,-423.30897E-03
-43.80000E-03,-423.30897E-03
-43.75000E-03,-371.85168E-03
-43.70000E-03,-397.58033E-03
-43.65000E-03,-436.17329E-03
-43.60000E-03,-577.68083E-03
-43.55000E-03,-680.59540E-03
-43.50000E-03,-783.50997E-03
-43.45000E-03,-886.42454E-03
-43.40000E-03,-1.04079640E+00
-43.35000E-03,-1.14371097E+00
-43.30000E-03,-1.22089690E+00
-43.25000E-03,-1.29808283E+00
-43.20000E-03,-1.40099740E+00
-43.15000E-03,-1.46531901E+00
-43.10000E-03,-1.50391197E+00
-43.05000E-03,-1.59396222E+00
-43.00000E-03,-1.65828383E+00
-42.95000E-03,-1.70974112E+00
-42.90000E-03,-1.73546976E+00
-42.85000E-03,-1.72260544E+00
-42.80000E-03,-1.70974112E+00
-42.75000E-03,-1.70974112E+00
-42.70000E-03,-1.70974112E+00
-42.65000E-03,-1.74833408E+00
-42.60000E-03,-1.65828383E+00
-42.55000E-03,-1.55536926E+00
-42.50000E-03,-1.55536926E+00
-42.45000E-03,-1.46531901E+00
-42.40000E-03,-1.40099740E+00
-42.35000E-03,-1.29808283E+00
-42.30000E-03,-1.24662554E+00
-42.25000E-03,-1.14371097E+00
-42.20000E-03,-1.04079640E+00
-42.15000E-03,-950.74615E-03
-42.10000E-03,-886.42454E-03
-42.05000E-03,-796.37429E-03
-42.00000E-03,-629.13811E-03
-41.95000E-03,-577.68083E-03
-41.90000E-03,-526.22354E-03
-41.85000E-03,-423.30897E-03
-41.80000E-03,-371.85168E-03
-41.75000E-03,-256.07279E-03
-41.70000E-03,-166.02254E-03
-41.65000E-03,-63.10797E-03
-41.60000E-03,-11.65068E-03
-41.55000E-03,+52.67093E-03
-41.50000E-03,+116.99253E-03
-41.45000E-03,+245.63575E-03
-41.40000E-03,+297.09303E-03
-41.35000E-03,+400.00761E-03
-41.30000E-03,+451.46489E-03
-41.25000E-03,+502.92218E-03
-41.20000E-03,+605.83675E-03
